0.000000000000000
0.198275862068966,0.165024630541872,0.143017286490193,0.126878026188371,0.114363405250105,0.103822029330704,0.095621782016085,0.088363796631092,0.081603441179368,0.075968906400307,0.070747400887124,0.066047309450177,0.061804627687630,0.057684319175122,0.053663438928269,0.049939341802676,0.046425442800188,0.042949179568088,0.039763708483991,0.036427345529937,0.033034282059769,0.029833931804375,0.026432922122577,0.022882765838431,0.019041303524062,0.014687100893997,0.009236453201970,0.000000000000000
0.198176773682124,0.165449295056905,0.142969128462589,0.127068769518234,0.114790375432468,0.104434804196992,0.096038150980507,0.088858674111220,0.082033688450480,0.076602537203271,0.071421434466681,0.066841588678946,0.062587356395262,0.059673433629436,0.054763936845854,0.051114156048606,0.047614289644454,0.044348837328210,0.041016844225240,0.038082288904809,0.034922963992912,0.031784505625171,0.028697593858117,0.025413753903647,0.021995250532706,0.018383255006323,0.014155483834437,0.008917954815696,0.000000000000000
0.198351254480287,0.165146459028550,0.143298373854547,0.127203065134100,0.115295790601686,0.104825702867972,0.096509100012993,0.089372849463514,0.083055238453410,0.077186288211098,0.072209561059007,0.067603581369449,0.063372375399961,0.059545103664642,0.055823534685602,0.052189015035262,0.048824808766824,0.045606038563584,0.042452458516104,0.039550113549243,0.036561620235074,0.033568382613215,0.030574163336492,0.027670989744405,0.024462127910404,0.021229388719192,0.017694263467345,0.013679396860709,0.008602150537634,0.000000000000000
0.198100936524454,0.165192507804370,0.143447019986365,0.127751264846245,0.115117383085376,0.105212531497113,0.096891722966394,0.089866441171296,0.083528996927935,0.077733322401038,0.072817472199129,0.068242043944695,0.064096628170310,0.060270317829262,0.057624293869008,0.053179692202290,0.049852933021352,0.046691924804265,0.043690483319477,0.040717454591020,0.037967725876334,0.035165129153985,0.032297240988798,0.029459508819192,0.026565549942779,0.023657641638194,0.020492431426624,0.017088880117693,0.013206729101630,0.008324661810614,0.000000000000000
0.197916666666667,0.165093475073314,0.143678977272727,0.127876196615768,0.115363947555966,0.105519977938985,0.096954188509910,0.090125702275313,0.083967142655268,0.078102770603194,0.073366872634628,0.068933951534486,0.064789855107358,0.060963738809905,0.057515156948802,0.054131912422402,0.050803115674921,0.047739893237000,0.044807068497416,0.041923927219787,0.039051385301597,0.036507453328378,0.033797138353242,0.031025340323171,0.028409224829727,0.025636432790215,0.022835035109959,0.019817789968652,0.016509347507331,0.012768817204301,0.008049242424242,0.000000000000000
0.197968994760439,0.165336520283044,0.143788453797941,0.127950106551107,0.115597165975483,0.105861496273005,0.097460459512819,0.090519545972128,0.084452279297413,0.078999075163262,0.073895274986499,0.069523726702594,0.065392236405238,0.061658100276769,0.058173193906024,0.055772273404899,0.051709505694244,0.048677447586923,0.045774565483666,0.043038497482558,0.040306513628999,0.037782166382430,0.035188449707256,0.032587036549966,0.029987833696252,0.027445573107816,0.024770821280461,0.022060363198467,0.019171793839726,0.016000308414488,0.012373062172527,0.007805325987144,0.000000000000000
0.197973306969847,0.165409907278419,0.143630072349796,0.128031957996240,0.115846902846010,0.106181081582431,0.097818224831467,0.090878041032192,0.084840414546432,0.079416463003224,0.074353056313703,0.069989416167345,0.065928082352713,0.062245065160368,0.058828100768205,0.055678538491613,0.052585286353190,0.049539453278488,0.046683798870276,0.043952054901809,0.041357382280704,0.038792898946280,0.036399212209811,0.033936165818573,0.031457783434220,0.028983177727842,0.026545270395608,0.023968324726761,0.021338659666040,0.018532912561264,0.015507178807352,0.011998382240597,0.007563025210084,0.000000000000000
0.197732426303855,0.165362144857943,0.143758594346830,0.128208859301296,0.116037030648036,0.106614417027808,0.098161563948059,0.091232770992915,0.085155591208068,0.079833555374539,0.074689137627042,0.070543338706807,0.066565709916344,0.062870506186239,0.059436321586484,0.056292037130354,0.054087723106138,0.050366559537685,0.047549057269187,0.044907504418742,0.042359997219492,0.039872321877760,0.037344568813521,0.035126764364797,0.032752150464641,0.030410923664305,0.028046161128017,0.025734514454988,0.023207406129607,0.020678848274403,0.017969824293354,0.015032922259813,0.011631319194344,0.007346938775510,0.000000000000000
0.197697697697698,0.165208065208065,0.143865924748278,0.128191292897175,0.116182964222180,0.106491615386302,0.098393416704612,0.091292034987644,0.085505690370573,0.080209785151551,0.075477679145425,0.070976158113500,0.067063668876031,0.063393465018426,0.060028277098608,0.056898189527890,0.054006510308682,0.051164062397699,0.048363461098706,0.045735830170368,0.043222817058018,0.040821363663671,0.038445418978146,0.036229285989804,0.033934909102579,0.031668774211323,0.029343868388886,0.027143011504721,0.024848043590137,0.022487025333325,0.020029889515184,0.017438293908882,0.014577182224241,0.011297011297011,0.007132132132132,0.000000000000000
0.197839375648764,0.165331761348831,0.143952283923834,0.128473000056968,0.116613993444384,0.106722936517514,0.098717074205021,0.091736059986794,0.085831307640412,0.080631507633651,0.075860538939245,0.071392238505420,0.067521726594576,0.063966454562054,0.060599107793615,0.057471099377702,0.054569419334813,0.052546874894934,0.049112477401332,0.046524223305759,0.044072078395356,0.041717252975253,0.039387673846836,0.037123964022818,0.035012556433498,0.032849873480376,0.030654038443004,0.028469811720039,0.026324553121339,0.024098727600729,0.021865123770822,0.019465606069238,0.016935562814569,0.014171293829900,0.010991076424931,0.006939371804237,0.000000000000000
0.197599261311173,0.165344974209240,0.144259804232103,0.128614493157429,0.116737850646927,0.106922192305930,0.098983734361362,0.092062882487961,0.086147210117628,0.081003375185820,0.076230496196473,0.071688268677011,0.067966815172263,0.064442487419068,0.061103961438642,0.058012032825771,0.055128625552251,0.052475961433537,0.049852163361860,0.047253107616215,0.044827479910823,0.042507103609490,0.040276554636917,0.038061416496467,0.035844134338505,0.033880220531766,0.031822754537286,0.029705934523320,0.027618864746388,0.025544189512610,0.023389229566922,0.021225063753987,0.018913896052563,0.016486834769383,0.013778747850770,0.010681041151955,0.006747638326586,0.000000000000000
0.197501643655490,0.165524758642168,0.144156489095760,0.128783470483875,0.116828912375471,0.107174604840716,0.099251568970550,0.092359482190394,0.086456899896352,0.081224885254262,0.076581607104156,0.072393502112235,0.068375563244647,0.064880385950508,0.061535801594872,0.058547853426589,0.055675235387802,0.053003662802812,0.051130423960882,0.047955694916830,0.045552465317292,0.043274500358783,0.041023867729915,0.038928231570305,0.036817610977887,0.034856130646632,0.032820688758924,0.030809439234375,0.028818966632117,0.026814043216566,0.024812892242637,0.022734007087425,0.020616866889789,0.018397638640554,0.016017387677307,0.013420926376392,0.010394823350289,0.006574621959237,0.000000000000000
0.197560975609756,0.165337711069418,0.144167818702479,0.128887426974718,0.116924240078926,0.107308817019985,0.099639075526714,0.092599979965381,0.086519468004215,0.081506853781677,0.076942070512473,0.072744876732366,0.068751532707400,0.065284132933004,0.062068371307177,0.059007272509845,0.056193127395066,0.053524741595956,0.051068069785320,0.048636256938400,0.046225913196507,0.043977230135269,0.041796818027807,0.039723757636593,0.037663922845964,0.035648942885319,0.033774407054313,0.031838098143092,0.029885846386615,0.027909505807811,0.026043744365263,0.024154927400416,0.022092991739409,0.020044155442102,0.017901031524266,0.015585710129998,0.013052977189691,0.010131332082552,0.006402439024390,0.000000000000000
0.197501487209994,0.165380584119430,0.144246295049388,0.129047920675711,0.117082565186764,0.107496546380043,0.099551505074533,0.092840085658197,0.086900573770581,0.081834282867318,0.077250274173357,0.073091195753879,0.069023040115166,0.065684131329271,0.062489330149524,0.059460225905616,0.056643805464327,0.054035675477794,0.051556562409192,0.049822507107629,0.046869602190175,0.044638166699047,0.042482854098245,0.040432953615819,0.038454972399707,0.036491184071817,0.034511520057583,0.032765018786222,0.030900109669343,0.029037971340016,0.027156429303307,0.025320023361326,0.023423883546949,0.021499309276009,0.019513760864461,0.017438908199420,0.015183820531515,0.012721583393802,0.009875074360500,0.006246281975015,0.000000000000000
0.197358012972631,0.165338663353411,0.144237558891963,0.128953935079857,0.117212427847922,0.107613563181013,0.099740578022215,0.093067162501952,0.087186033968199,0.082094994097148,0.077512423907877,0.073395603267545,0.069655095884077,0.066052043127997,0.062859788245243,0.059934869736345,0.057128771813320,0.054515889174554,0.052051157913251,0.049767332681154,0.047505181195647,0.045261876446305,0.043158412263188,0.041132715705590,0.039188184058379,0.037250244886070,0.035385023104284,0.033626598013003,0.031804761415936,0.030004809254662,0.028220154220894,0.026420010293394,0.024635425368164,0.022797846405078,0.020924859507419,0.019007420732095,0.016967623036823,0.014793595783791,0.012400399751506,0.009627220145006,0.006090808416390,0.000000000000000
0.197354835537637,0.165494862087615,0.144407776001650,0.129086016412059,0.117223874587776,0.107970795022950,0.099947900709128,0.093321457392242,0.087431766472375,0.082367967908119,0.077790781442643,0.073731183639142,0.069976300319474,0.066391578923636,0.063260096032236,0.060337809014924,0.057546484648843,0.054958139279083,0.052513712760903,0.050227477214171,0.048609952851359,0.045859870499895,0.043761427300752,0.041768185852103,0.039839873987660,0.037990472342730,0.036148626304135,0.034340471857053,0.032655606815754,0.030919528622866,0.029171543040991,0.027455989302706,0.025715225433051,0.023996946186576,0.022210644602028,0.020426907166504,0.018509032829649,0.016549489283597,0.014440777600165,0.012109380152752,0.009397849311316,0.005949161709032,0.000000000000000
0.197428833792470,0.165468639887245,0.144479146646166,0.129215998483260,0.117443114246084,0.108083022588256,0.100100502190106,0.093531283416945,0.087676115340601,0.082425455466732,0.078056394095363,0.074022749421089,0.070292648352300,0.066635125780151,0.063609300884485,0.060708785821611,0.057919638952720,0.055400966175049,0.052960033828802,0.050682613170728,0.048560851888883,0.046449510502410,0.044347286524387,0.042368027063041,0.040485321435612,0.038613092635147,0.036858905677407,0.035094786694888,0.033317562890075,0.031745066997813,0.030071741952317,0.028384143307405,0.026667059121590,0.025050318668743,0.023382820854236,0.021643351824888,0.019910030476784,0.018068171422475,0.016151999810407,0.014095526502065,0.011819188563375,0.009182736455464,0.005808080808081,0.000000000000000
0.197251744498121,0.165455521397550,0.144523291560703,0.129282297674613,0.117609105076120,0.108207132242250,0.100298180416885,0.093877141159948,0.087863958489102,0.082765537118317,0.078334104597231,0.074336216874484,0.070566273485654,0.067208557767755,0.063954789925856,0.061060883551389,0.058374745098835,0.055799419147964,0.053396861370271,0.051129916950171,0.048989886313406,0.047481721846908,0.044907395787288,0.042949130238144,0.041074508746363,0.039266257918938,0.037526621849251,0.035794311047366,0.034109221293790,0.032520269887623,0.030872744649974,0.029283964223282,0.027647331034317,0.026012025951471,0.024406655135862,0.022834980282149,0.021115406403555,0.019421792966558,0.017641365761418,0.015766133862758,0.013764123005781,0.011543408469597,0.008965988386278,0.005679012345679,0.000000000000000
0.197200659614688,0.165375591575165,0.144581214144421,0.129345107170380,0.117690246082206,0.108314637057685,0.100447730173185,0.093811473640800,0.088116519282979,0.083011812707699,0.078570793690793,0.074513795075750,0.070852764695674,0.067497474487556,0.064254387874288,0.061427764840208,0.058747858786789,0.056175146395061,0.053818107176818,0.051551265490924,0.049422986289106,0.047437797959908,0.045461223044912,0.043492227934413,0.041637560588823,0.039865264575421,0.038118849339506,0.036464188212490,0.034809066742784,0.033163555031891,0.031639441166042,0.030058748658771,0.028490568705434,0.026938557836843,0.025364720549575,0.023815275481886,0.022218506914926,0.020604662599628,0.018955061485095,0.017222962841298,0.015398227044093,0.013449415269248,0.011275608516489,0.008764473760653,0.005550416281221,0.000000000000000
0.197261204164781,0.165464404511189,0.144513004550991,0.129585281436404,0.117834995417328,0.108407720281267,0.100591573017361,0.093985013675966,0.088315394259997,0.083244612669846,0.078806462050402,0.074769266603873,0.071146668322769,0.067790134979178,0.064479484104699,0.061735934269478,0.059076463914924,0.056582857333067,0.054197610689004,0.051962447174947,0.049843595801404,0.047843635840489,0.046428483109697,0.044016144973250,0.042175350293496,0.040415236691625,0.038712579063574,0.037071527218216,0.035445878348954,0.033855189760682,0.032239742052350,0.030813697717808,0.029295686956434,0.027771441881439,0.026268820683467,0.024748398361306,0.023240893226315,0.021688849309838,0.020118314603472,0.018508635169972,0.016833570773904,0.015068055980977,0.013137545868272,0.011030960300746,0.008576574094121,0.005432322317791,0.000000000000000
0.197172619047619,0.165484633569740,0.144592336240694,0.129555809372778,0.117922582394137,0.108544568467993,0.100701889928500,0.094142946231681,0.088519289621832,0.083473141021603,0.078863011706591,0.075002846474856,0.071395785899499,0.068054866236103,0.065000597739001,0.062033782763837,0.059396358377752,0.056921757018426,0.054553845894214,0.052326698615149,0.050241090645255,0.048251746449362,0.046389003107053,0.044533442982771,0.042684237243667,0.040937184970208,0.039245023961362,0.037623341996010,0.036050446111670,0.034488208090308,0.032955447093288,0.031515441328000,0.030024205692398,0.028558314359800,0.027084361227031,0.025577192985921,0.024163277664148,0.022697253749188,0.021182162902128,0.019649149254342,0.018090761411332,0.016454313822438,0.014722251065088,0.012852652110284,0.010792476102374,0.008390324214792,0.005314625850340,0.000000000000000
0.197084548104956,0.165542135221436,0.144649835618138,0.129598590781439,0.118079217943289,0.108652758857461,0.100998874204988,0.094310983910536,0.088703084977748,0.083664545517903,0.079162466634689,0.075245384911000,0.071615893481282,0.068316135917131,0.065266729736697,0.062316009211694,0.059707630449583,0.057252245054941,0.054874854795239,0.052724045164057,0.050630984980909,0.048648804188567,0.046769669798803,0.045442288757929,0.043172002891203,0.041441573938409,0.039781488199286,0.038179480980869,0.036583236530159,0.035090085678835,0.033585542127891,0.032102186563600,0.030713755170210,0.029278343964485,0.027850625242721,0.026437567671432,0.024998673674112,0.023597692325563,0.022175771244437,0.020702411102313,0.019237880800950,0.017687658418656,0.016101711537721,0.014399843420160,0.012578246575490,0.010566519269453,0.008211856171040,0.005206164098292,0.000000000000000
0.197098039215686,0.165435774309724,0.144707482993197,0.129644545477766,0.118021004516515,0.108666727128718,0.101108873151481,0.094491344899400,0.089011795692651,0.083844245375205,0.079391443642657,0.075459292908743,0.071841174724892,0.068581483439021,0.065529712611602,0.062520701965201,0.060009509051670,0.057543090652666,0.055264970072606,0.053058888044762,0.050986210271123,0.049029672250143,0.047153601641372,0.045406647747139,0.043660238218403,0.041914312570108,0.040274373634046,0.038679193998783,0.037141221631334,0.035654819401681,0.034166210075020,0.032732459482729,0.031260350982601,0.029956440051018,0.028575618099592,0.027183147193202,0.025815021258254,0.024428136505433,0.023057167478181,0.021710194071378,0.020248145335586,0.018810953144462,0.017287888406841,0.015736133935535,0.014091798421496,0.012315530467506,0.010339735894358,0.008044817927171,0.005098039215686,0.000000000000000
0.197113536213882,0.165474817377932,0.144859029584685,0.129720467372469,0.118120676594504,0.108854959097841,0.101220317847400,0.094616635980041,0.088961491203722,0.084040332135788,0.079594181052199,0.075674293629435,0.072055294547085,0.068823029865216,0.065780601866153,0.062998755749657,0.060281851766853,0.057859666454216,0.055583643589792,0.053384801513170,0.051347167956416,0.049394438366297,0.047525869222511,0.045768062857463,0.044516321320724,0.042377835979132,0.040736459333581,0.039174899393960,0.037654589834705,0.036163897799245,0.034739777243620,0.033313141291821,0.031913921523628,0.030599395649833,0.029235823051624,0.027901228323736,0.026546687464716,0.025224764543145,0.023878254315660,0.022547406182772,0.021181307429458,0.019803481949311,0.018403694154073,0.016932993637442,0.015407044773196,0.013800049720475,0.012071585798724,0.010131111268037,0.007884541448555,0.004998077662438,0.000000000000000
0.196996762308809,0.165458278879264,0.144767549534048,0.129720013493842,0.118213404598191,0.108974355457337,0.101306415005954,0.094755929477897,0.089109544224334,0.084219905096945,0.079805562113158,0.075726192418274,0.072281360686406,0.069084971226633,0.066027432493811,0.063244803013677,0.060540026143008,0.058142172540227,0.055877708440297,0.053735439691278,0.051668479176285,0.049736668950273,0.047893215948291,0.046131353095674,0.044484016297995,0.042836460138810,0.041188708121137,0.039635764922724,0.038131446195209,0.036667952963815,0.035263882297401,0.033865277842604,0.032491214066597,0.031134870587833,0.029865601423125,0.028552403240567,0.027270383378934,0.025947155118197,0.024611012535939,0.023357725496534,0.022057594192057,0.020723149819612,0.019381894665934,0.018010029334392,0.016583054091334,0.015091072927429,0.013512501405609,0.011817759145637,0.009927496732756,0.007725363227796,0.004898403483309,0.000000000000000
0.196972693590707,0.165570779312324,0.144785014625653,0.129862048314502,0.118303786296523,0.109086304693761,0.101397299973462,0.094880765911472,0.089259207767287,0.084402298365724,0.079975565873621,0.075997181989023,0.072490734664241,0.069237639109317,0.066272948247527,0.063489070002366,0.060730498398367,0.058418584599175,0.056154503753934,0.054033435219891,0.051988377966327,0.050077731783622,0.048226023288893,0.046486535061095,0.044824726519889,0.043644695235769,0.041622960339897,0.040074599190599,0.038580818631114,0.037154446162042,0.035742009851850,0.034384913321749,0.033032061031726,0.031712945925266,0.030365249199184,0.029170653784871,0.027904399262117,0.026629861195891,0.025371757132484,0.024096667459934,0.022850161678177,0.021591285628441,0.020286183583474,0.018976153182294,0.017634313038863,0.016246896443752,0.014787973287065,0.013251229419847,0.011582801170052,0.009739457606607,0.007575872830412,0.004805980776077,0.000000000000000
0.197032048883901,0.165507862223446,0.144831180156128,0.129925855786011,0.118383633329989,0.109192214114082,0.101508156345374,0.094973551586421,0.089406521300244,0.084555832167503,0.080125326162078,0.076205186194244,0.072689849506672,0.069447963285348,0.066501650368831,0.063721721668241,0.061169640874841,0.058674333824396,0.056436474794930,0.054321111661345,0.052265169733055,0.050388903958099,0.048562697457138,0.046822959824072,0.045172192221102,0.043615304868607,0.042057615409014,0.040499206818919,0.039019133186727,0.037596927063591,0.036217024719884,0.034843446488703,0.033551274849655,0.032249414168531,0.030967009518431,0.029758203668842,0.028507086009476,0.027282728356443,0.026042986232005,0.024820924221790,0.023587319536314,0.022360556138254,0.021138958041876,0.019868115844499,0.018581781832126,0.017277984058787,0.015923864558304,0.014495955101631,0.012992585578601,0.011359308247539,0.009548530512891,0.007435171655996,0.004713804713805,0.000000000000000
0.196930342384888,0.165509641873278,0.144835960685017,0.130016832795564,0.118449767365114,0.109307667321188,0.101624413322527,0.095228606286161,0.089534356481909,0.084832936739346,0.080317331782219,0.076398830080348,0.072886544949365,0.069644236410880,0.066701071433732,0.063946190768168,0.061400715404381,0.058910919789632,0.056695349263809,0.054597895316663,0.052604206173526,0.050693425564021,0.048867537165096,0.047155069219591,0.045509046076704,0.043939837838329,0.042822299325541,0.040909504194307,0.039441173266476,0.038028281628703,0.036650652873822,0.035331781453712,0.034038015759341,0.032758737189998,0.031497416257672,0.030251553405487,0.029084549402075,0.027873980591253,0.026680428573493,0.025479598686907,0.024295514983122,0.023097320721966,0.021904726849696,0.020736940091840,0.019463990539545,0.018235265033520,0.016937402220421,0.015615381045884,0.014213972083814,0.012746748313291,0.011141227745001,0.009368470294714,0.007293716384625,0.004628099173554,0.000000000000000
0.196876118868600,0.165465612082153,0.144944748234222,0.130021011443908,0.118638651586587,0.109365696820738,0.101728716403055,0.095332328505220,0.089693078812466,0.084793133878553,0.080474922642980,0.076561754326422,0.072936444862732,0.069848955019764,0.066888367563827,0.064158664979327,0.061622627366255,0.059085976785598,0.056944925315078,0.054855934953630,0.052882771120079,0.050971035213402,0.049192751756269,0.047474497437580,0.045831929159532,0.044266261365540,0.042795468310926,0.041319762507101,0.039839635228986,0.038439682520898,0.037089451123110,0.035776546731832,0.034480406173772,0.033240598989764,0.031999295389618,0.030781040710853,0.029542988392799,0.028441212630579,0.027267432616214,0.026102777585884,0.024946055364201,0.023746749490192,0.022620518323716,0.021459979371461,0.020276618970958,0.019083633789886,0.017874811594729,0.016608770024989,0.015311197554903,0.013957488421951,0.012502020331145,0.010939226281828,0.009192534004564,0.007159131595222,0.004542606516291,0.000000000000000
0.196898780526634,0.165534829208532,0.144987944204679,0.130100051990076,0.118647644691292,0.109509837663218,0.101748528315670,0.095439760295287,0.089799571320815,0.084929027121480,0.080641135469385,0.076743708951192,0.073179469134605,0.070028766148374,0.067082161893946,0.064386261570821,0.061851872642925,0.059492409459594,0.057185626632147,0.055126031316700,0.053142291301395,0.051279880036685,0.049474811288006,0.047770487285774,0.046145365489370,0.044590301639996,0.043102727958754,0.042044670621261,0.040229212761504,0.038836714331610,0.037493109460113,0.036189763095283,0.034923396203299,0.033698206881250,0.032475844684186,0.031287747504073,0.030097698227446,0.028983481531597,0.027833342689316,0.026696742602535,0.025555109292932,0.024428639354084,0.023284376542829,0.022170404808122,0.021036817948535,0.019877006347580,0.018708244025170,0.017529751890971,0.016279764530507,0.015030762032206,0.013690112848995,0.012273589810385,0.010739847718865,0.009029172502284,0.007032099304523,0.004462911665128,0.000000000000000
0.196880227332272,0.165557336376876,0.144973116198061,0.130059292409665,0.118675713202852,0.109469611480315,0.101904159301247,0.095516520498181,0.089924983117174,0.085065972297413,0.080804709033572,0.076899615044373,0.073366286144412,0.070207603600739,0.067272353468378,0.064583366599411,0.062045765601681,0.059706517858369,0.057404519181052,0.055349065512566,0.053381700561873,0.051540313155482,0.049751736019419,0.048070750950178,0.046450130329575,0.044897371107564,0.043415609845307,0.042020097464849,0.040619427549354,0.039214099215116,0.037882156872007,0.036597072380877,0.035346140404543,0.034115476127602,0.032928533404891,0.031740470604357,0.030587641467471,0.029438214964642,0.028360595982725,0.027239604410494,0.026140886480714,0.025031573383582,0.023934410318434,0.022825066800484,0.021732499903845,0.020630989540486,0.019494285318157,0.018352037370852,0.017192973689673,0.015984966164901,0.014736293853119,0.013434986400323,0.012042527074969,0.010543499359859,0.008869143020190,0.006908078152010,0.004383401519579,0.000000000000000
